Episode,Date,Stock,Buy,Sell,Profit
2,10/26/2020,TSLA,420.2799988,0,0
2,10/27/2020,TSLA,424.6799927,0,0
2,10/28/2020,TSLA,406.019989,0,0
2,10/29/2020,TSLA,410.8299866,0,0
2,10/30/2020,TSLA,0,388.0400085,-58.60998535
2,11/2/2020,TSLA,0,400.5100098,-60.78997803
2,11/3/2020,TSLA,0,423.8999939,-24.98001099
2,11/4/2020,TSLA,0,420.980011,-18.69000244
2,11/5/2020,TSLA,0,438.0899963,17.80999756
2,11/6/2020,TSLA,0,429.9500122,5.270019531
2,11/9/2020,TSLA,0,421.2600098,15.24002075
2,11/10/2020,TSLA,0,410.3599854,-0.470001221
2,11/17/2020,TSLA,441.6099854,0,0
2,11/18/2020,TSLA,486.6400146,0,0
2,11/19/2020,TSLA,499.269989,0,0
2,11/20/2020,TSLA,489.6099854,0,0
2,11/23/2020,TSLA,521.8499756,0,0
2,11/24/2020,TSLA,555.3800049,0,0
2,11/25/2020,TSLA,574,0,0
2,12/4/2020,TSLA,0,599.039978,157.4299927
2,12/7/2020,TSLA,641.7600098,0,0
2,12/8/2020,TSLA,649.8800049,0,0
2,12/9/2020,TSLA,0,604.4799805,117.8399658
2,12/10/2020,TSLA,0,627.0700073,127.8000183
2,12/11/2020,TSLA,0,609.9899902,120.3800049
2,12/14/2020,TSLA,0,639.8300171,117.9800415
2,12/15/2020,TSLA,0,633.25,77.86999512
2,12/16/2020,TSLA,0,622.7700195,48.77001953
2,12/17/2020,TSLA,0,655.9000244,14.14001465
2,12/18/2020,TSLA,0,695,45.11999512
2,1/25/2021,TSLA,880.7999878,0,0
2,1/26/2021,TSLA,883.0900269,0,0
2,1/27/2021,TSLA,864.1599731,0,0
2,1/28/2021,TSLA,835.4299927,0,0
2,2/2/2021,TSLA,0,872.789978,-8.010009766
2,2/5/2021,TSLA,852.2299805,0,0
2,2/8/2021,TSLA,863.4199829,0,0
2,2/9/2021,TSLA,849.460022,0,0
2,2/12/2021,TSLA,816.1199951,0,0
2,2/16/2021,TSLA,796.2199707,0,0
2,2/17/2021,TSLA,0,798.1500244,-84.94000244
2,2/22/2021,TSLA,0,714.5,-149.6599731
2,2/23/2021,TSLA,0,698.8400269,-136.5899658
2,2/24/2021,TSLA,0,742.0200195,-110.2099609
2,2/25/2021,TSLA,0,682.2199707,-181.2000122
2,2/26/2021,TSLA,0,675.5,-173.960022
2,3/1/2021,TSLA,0,718.4299927,-97.69000244
2,3/2/2021,TSLA,686.4400024,0,0
2,3/3/2021,TSLA,653.2000122,0,0
2,3/4/2021,TSLA,0,621.4400024,-174.7799683
2,3/5/2021,TSLA,0,597.9500122,-88.48999023
2,3/8/2021,TSLA,0,563,-90.20001221
2,3/9/2021,TSLA,673.5800171,0,0
2,3/10/2021,TSLA,668.0599976,0,0
2,3/11/2021,TSLA,699.5999756,0,0
2,3/12/2021,TSLA,693.7299805,0,0
2,3/15/2021,TSLA,707.9400024,0,0
2,3/16/2021,TSLA,676.8800049,0,0
2,3/17/2021,TSLA,701.8099976,0,0
2,3/18/2021,TSLA,653.1599731,0,0
2,3/19/2021,TSLA,654.8699951,0,0
2,3/22/2021,TSLA,670,0,0
2,3/23/2021,TSLA,662.1599731,0,0
2,3/24/2021,TSLA,630.2700195,0,0
2,3/25/2021,TSLA,640.3900146,0,0
2,3/26/2021,TSLA,618.710022,0,0
2,3/29/2021,TSLA,0,611.289978,-62.29003906
2,3/30/2021,TSLA,635.6199951,0,0
2,3/31/2021,TSLA,667.9299927,0,0
2,4/1/2021,TSLA,661.75,0,0
2,4/5/2021,TSLA,691.0499878,0,0
2,4/6/2021,TSLA,691.6199951,0,0
2,4/7/2021,TSLA,0,670.9699707,2.909973145
2,4/8/2021,TSLA,0,683.7999878,-15.79998779
2,4/9/2021,TSLA,0,677.0200195,-16.70996094
2,4/12/2021,TSLA,0,701.9799805,-5.960021973
2,4/13/2021,TSLA,0,762.3200073,85.44000244
2,4/14/2021,TSLA,0,732.2299805,30.41998291
2,4/15/2021,TSLA,0,738.8499756,85.69000244
2,4/16/2021,TSLA,0,739.7800293,84.91003418
2,4/19/2021,TSLA,0,714.6300049,44.63000488
2,4/20/2021,TSLA,0,718.9899902,56.83001709
2,4/21/2021,TSLA,0,744.1199951,113.8499756
2,4/22/2021,TSLA,0,719.6900024,79.29998779
2,4/23/2021,TSLA,0,729.4000244,110.6900024
2,4/26/2021,TSLA,0,738.2000122,102.5800171
2,4/27/2021,TSLA,0,704.7399902,36.80999756
2,4/28/2021,TSLA,0,694.4000244,32.65002441
2,4/29/2021,TSLA,0,677,-14.04998779
2,4/30/2021,TSLA,0,709.4400024,17.82000732
2,5/13/2021,TSLA,571.6900024,0,0
2,5/14/2021,TSLA,589.7399902,0,0
2,5/17/2021,TSLA,576.8300171,0,0
2,5/18/2021,TSLA,577.8699951,0,0
2,5/19/2021,TSLA,563.460022,0,0
2,5/20/2021,TSLA,586.7800293,0,0
2,5/21/2021,TSLA,580.8800049,0,0
2,5/24/2021,TSLA,606.4400024,0,0
2,5/25/2021,TSLA,0,604.6900024,33
2,5/26/2021,TSLA,0,619.1300049,29.39001465
2,5/27/2021,TSLA,0,630.8499756,54.0199585
2,5/28/2021,TSLA,0,625.2199707,47.34997559
2,6/1/2021,TSLA,0,623.9000244,60.44000244
2,6/2/2021,TSLA,0,605.1199951,18.33996582
2,6/3/2021,TSLA,0,572.8400269,-8.039978027
2,6/4/2021,TSLA,0,599.0499878,-7.390014648
2,6/8/2021,TSLA,603.5900269,0,0
2,6/9/2021,TSLA,598.7800293,0,0
2,6/10/2021,TSLA,610.1199951,0,0
2,6/11/2021,TSLA,609.8900146,0,0
2,6/14/2021,TSLA,617.6900024,0,0
2,6/15/2021,TSLA,0,599.3599854,-4.230041504
2,6/16/2021,TSLA,0,604.8699951,6.08996582
2,6/17/2021,TSLA,0,616.5999756,6.479980469
2,6/18/2021,TSLA,0,623.3099976,13.41998291
2,6/21/2021,TSLA,0,620.8300171,3.140014648
2,7/2/2021,TSLA,678.9000244,0,0
2,7/6/2021,TSLA,659.5800171,0,0
2,7/7/2021,TSLA,644.6500244,0,0
2,7/8/2021,TSLA,0,652.8099976,-26.09002686
2,7/9/2021,TSLA,656.9500122,0,0
2,7/12/2021,TSLA,685.7000122,0,0
2,7/13/2021,TSLA,668.539978,0,0
2,7/14/2021,TSLA,0,653.3800049,-6.200012207
2,7/15/2021,TSLA,650.5999756,0,0
2,7/16/2021,TSLA,644.2199707,0,0
2,7/19/2021,TSLA,646.2199707,0,0
2,7/20/2021,TSLA,660.5,0,0
2,7/21/2021,TSLA,655.289978,0,0
2,7/22/2021,TSLA,649.2600098,0,0
2,7/23/2021,TSLA,643.3800049,0,0
2,7/26/2021,TSLA,657.6199951,0,0
2,7/27/2021,TSLA,644.7800293,0,0
2,7/29/2021,TSLA,677.3499756,0,0
2,7/30/2021,TSLA,687.2000122,0,0
2,8/2/2021,TSLA,709.6699829,0,0
2,8/3/2021,TSLA,709.7399902,0,0
2,8/4/2021,TSLA,0,710.9199829,66.2699585
2,8/11/2021,TSLA,0,707.8200073,50.86999512
2,8/12/2021,TSLA,0,722.25,36.54998779
2,8/13/2021,TSLA,0,717.1699829,48.63000488
2,8/16/2021,TSLA,0,686.1699829,35.57000732
2,8/17/2021,TSLA,0,665.710022,21.49005127
2,8/18/2021,TSLA,0,688.9899902,42.77001953
2,8/19/2021,TSLA,0,673.4699707,12.9699707
2,8/20/2021,TSLA,0,680.2600098,24.97003174
2,8/23/2021,TSLA,706.2999878,0,0
2,8/24/2021,TSLA,708.4899902,0,0
2,8/25/2021,TSLA,711.2000122,0,0
2,8/26/2021,TSLA,0,701.1599731,51.89996338
2,8/27/2021,TSLA,0,711.9199829,68.53997803
2,8/30/2021,TSLA,0,730.9099731,73.28997803
2,8/31/2021,TSLA,0,735.7199707,90.93994141
2,9/1/2021,TSLA,0,734.0900269,56.74005127
2,9/2/2021,TSLA,0,732.3900146,45.19000244
2,9/3/2021,TSLA,0,733.5700073,23.90002441
2,9/7/2021,TSLA,0,752.9199829,43.17999268
2,9/8/2021,TSLA,0,753.8699951,47.57000732
2,9/9/2021,TSLA,0,754.8599854,46.36999512
2,9/10/2021,TSLA,0,736.2700195,25.07000732
2,10/1/2021,TSLA,775.2199707,0,0
2,10/4/2021,TSLA,781.5300293,0,0
2,10/5/2021,TSLA,780.5900269,0,0
2,10/6/2021,TSLA,782.75,0,0
2,10/7/2021,TSLA,0,793.6099854,18.39001465
2,10/8/2021,TSLA,785.4899902,0,0
2,10/11/2021,TSLA,791.9400024,0,0
2,10/12/2021,TSLA,805.7199707,0,0
2,10/13/2021,TSLA,811.0800171,0,0
2,10/14/2021,TSLA,818.3200073,0,0
2,10/15/2021,TSLA,843.0300293,0,0
2,10/18/2021,TSLA,870.1099854,0,0
2,10/19/2021,TSLA,864.2700195,0,0
2,10/20/2021,TSLA,865.7999878,0,0
2,10/21/2021,TSLA,894,0,0
2,10/22/2021,TSLA,909.6799927,0,0
2,10/25/2021,TSLA,1024.859985,0,0
2,10/26/2021,TSLA,1018.429993,0,0
2,10/27/2021,TSLA,1037.859985,0,0
2,10/28/2021,TSLA,1077.040039,0,0
2,11/4/2021,TSLA,0,1229.910034,448.3800049
2,11/5/2021,TSLA,0,1222.089966,441.499939
2,11/8/2021,TSLA,0,1162.939941,380.1899414
2,11/9/2021,TSLA,0,1023.5,238.0100098
2,11/10/2021,TSLA,0,1067.949951,276.0099487
2,11/11/2021,TSLA,0,1063.51001,257.7900391
2,11/12/2021,TSLA,0,1033.420044,222.3400269
2,11/15/2021,TSLA,0,1013.390015,195.0700073
2,11/16/2021,TSLA,0,1054.72998,211.6999512
2,11/17/2021,TSLA,0,1089.01001,218.9000244
2,11/18/2021,TSLA,0,1096.380005,232.1099854
2,11/19/2021,TSLA,0,1137.060059,271.2600708
2,11/22/2021,TSLA,0,1156.869995,262.8699951
2,11/23/2021,TSLA,0,1109.030029,199.3500366
2,11/24/2021,TSLA,0,1116,91.14001465
2,11/26/2021,TSLA,0,1081.920044,63.49005127
2,11/29/2021,TSLA,0,1136.98999,99.13000488
